sent_id,item_id,verb,sentence_type,continuation_type,main_sentence,sentence,critical_token,critical_prob,logprob
149,38,comfort,IC,exp,Ken comforted the children who were anxious about the test result,"Ken comforted the children who were anxious about the test result, because", because,-4.117908954620361,"[('Ken', -9.41762924194336), (' comfort', -17.59925079345703), ('ed', -1.004683017730713), (' the', -2.902733325958252), (' children', -3.7802698612213135), (' who', -3.1301419734954834), (' were', -1.0746339559555054), (' anxious', -5.558541297912598), (' about', -0.7774823307991028), (' the', -1.1256632804870605), (' test', -5.205408096313477), (' result', -6.575335502624512), (',', -2.2271065711975098), (' because', -4.117908954620361)]"
150,38,babysit,nonIC,exp,Ken babysat the children who were anxious about the test result,"Ken babysat the children who were anxious about the test result, because", because,-4.220767974853516,"[('Ken', -9.41762924194336), (' babys', -17.890443801879883), ('at', -0.7503935694694519), (' the', -3.051720142364502), (' children', -3.3836774826049805), (' who', -5.056396961212158), (' were', -1.5666323900222778), (' anxious', -8.830984115600586), (' about', -1.1073129177093506), (' the', -1.4278900623321533), (' test', -5.155559539794922), (' result', -6.465662002563477), (',', -2.050960063934326), (' because', -4.220767974853516)]"
151,38,comfort,IC,nonexp,Ken comforted the children who were anxious about the test result,"Ken comforted the children who were anxious about the test result, and", and,-0.9656463861465454,"[('Ken', -9.41762924194336), (' comfort', -17.59925079345703), ('ed', -1.004683017730713), (' the', -2.902733325958252), (' children', -3.7802698612213135), (' who', -3.1301419734954834), (' were', -1.0746339559555054), (' anxious', -5.558541297912598), (' about', -0.7774823307991028), (' the', -1.1256632804870605), (' test', -5.205408096313477), (' result', -6.575335502624512), (',', -2.2271065711975098), (' and', -0.9656463861465454)]"
152,38,babysit,nonIC,nonexp,Ken babysat the children who were anxious about the test result,"Ken babysat the children who were anxious about the test result, and", and,-0.7796390652656555,"[('Ken', -9.41762924194336), (' babys', -17.890443801879883), ('at', -0.7503935694694519), (' the', -3.051720142364502), (' children', -3.3836774826049805), (' who', -5.056396961212158), (' were', -1.5666323900222778), (' anxious', -8.830984115600586), (' about', -1.1073129177093506), (' the', -1.4278900623321533), (' test', -5.155559539794922), (' result', -6.465662002563477), (',', -2.050960063934326), (' and', -0.7796390652656555)]"
153,39,congratulate,IC,exp,Henry congratulated the architects who were winning the best design award,"Henry congratulated the architects who were winning the best design award, because", because,-5.908829212188721,"[('Henry', -9.828121185302734), (' congrat', -12.07769775390625), ('ulated', -2.177717924118042), (' the', -1.99759840965271), (' architects', -8.382136344909668), (' who', -3.5528147220611572), (' were', -3.2303214073181152), (' winning', -6.802346229553223), (' the', -0.8573747873306274), (' best', -6.660181999206543), (' design', -2.3024864196777344), (' award', -1.5625172853469849), (',', -2.3689939975738525), (' because', -5.908829212188721)]"
154,39,count,nonIC,exp,Henry counted the architects who were winning the best design award,"Henry counted the architects who were winning the best design award, because", because,-5.745993137359619,"[('Henry', -9.828121185302734), (' counted', -12.198163986206055), (' the', -1.4061003923416138), (' architects', -13.272846221923828), (' who', -2.2698042392730713), (' were', -2.4015769958496094), (' winning', -7.662694931030273), (' the', -1.4720494747161865), (' best', -5.956295490264893), (' design', -2.4001545906066895), (' award', -2.345736503601074), (',', -2.7773306369781494), (' because', -5.745993137359619)]"
155,39,congratulate,IC,nonexp,Henry congratulated the architects who were winning the best design award,"Henry congratulated the architects who were winning the best design award, and", and,-1.4501051902770996,"[('Henry', -9.828121185302734), (' congrat', -12.07769775390625), ('ulated', -2.177717924118042), (' the', -1.99759840965271), (' architects', -8.382136344909668), (' who', -3.5528147220611572), (' were', -3.2303214073181152), (' winning', -6.802346229553223), (' the', -0.8573747873306274), (' best', -6.660181999206543), (' design', -2.3024864196777344), (' award', -1.5625172853469849), (',', -2.3689939975738525), (' and', -1.4501051902770996)]"
156,39,count,nonIC,nonexp,Henry counted the architects who were winning the best design award,"Henry counted the architects who were winning the best design award, and", and,-1.306362509727478,"[('Henry', -9.828121185302734), (' counted', -12.198163986206055), (' the', -1.4061003923416138), (' architects', -13.272846221923828), (' who', -2.2698042392730713), (' were', -2.4015769958496094), (' winning', -7.662694931030273), (' the', -1.4720494747161865), (' best', -5.956295490264893), (' design', -2.4001545906066895), (' award', -2.345736503601074), (',', -2.7773306369781494), (' and', -1.306362509727478)]"
157,40,mock,IC,exp,Olivia mocked the apprentices who were reckless in making decisions,"Olivia mocked the apprentices who were reckless in making decisions, because", because,-4.130594253540039,"[('Ol', -9.765575408935547), ('ivia', -1.4875872135162354), (' mocked', -15.31368637084961), (' the', -2.697307586669922), (' apprentices', -12.55020523071289), (' who', -3.3467793464660645), (' were', -1.9226291179656982), (' reckless', -12.880086898803711), (' in', -1.9171935319900513), (' making', -4.779712677001953), (' decisions', -2.9376895427703857), (',', -2.0184807777404785), (' because', -4.130594253540039)]"
158,40,talk,nonIC,exp,Olivia talked to the apprentices who were reckless in making decisions,"Olivia talked to the apprentices who were reckless in making decisions, because", because,-5.005743026733398,"[('Ol', -9.765575408935547), ('ivia', -1.4875872135162354), (' talked', -10.821154594421387), (' to', -1.3123704195022583), (' the', -2.3734378814697266), (' apprentices', -11.976823806762695), (' who', -3.885986328125), (' were', -2.0812630653381348), (' reckless', -15.699291229248047), (' in', -2.20559024810791), (' making', -5.268273830413818), (' decisions', -3.3510448932647705), (',', -2.0349841117858887), (' because', -5.005743026733398)]"
159,40,mock,IC,nonexp,Olivia mocked the apprentices who were reckless in making decisions,"Olivia mocked the apprentices who were reckless in making decisions, and", and,-1.530970573425293,"[('Ol', -9.765575408935547), ('ivia', -1.4875872135162354), (' mocked', -15.31368637084961), (' the', -2.697307586669922), (' apprentices', -12.55020523071289), (' who', -3.3467793464660645), (' were', -1.9226291179656982), (' reckless', -12.880086898803711), (' in', -1.9171935319900513), (' making', -4.779712677001953), (' decisions', -2.9376895427703857), (',', -2.0184807777404785), (' and', -1.530970573425293)]"
160,40,talk,nonIC,nonexp,Olivia talked to the apprentices who were reckless in making decisions,"Olivia talked to the apprentices who were reckless in making decisions, and", and,-1.335296392440796,"[('Ol', -9.765575408935547), ('ivia', -1.4875872135162354), (' talked', -10.821154594421387), (' to', -1.3123704195022583), (' the', -2.3734378814697266), (' apprentices', -11.976823806762695), (' who', -3.885986328125), (' were', -2.0812630653381348), (' reckless', -15.699291229248047), (' in', -2.20559024810791), (' making', -5.268273830413818), (' decisions', -3.3510448932647705), (',', -2.0349841117858887), (' and', -1.335296392440796)]"
161,41,scold,IC,exp,Ashley scolded the children who were nonchalant about other people's needs,"Ashley scolded the children who were nonchalant about other people's needs, because", because,-4.4402241706848145,"[('Ash', -9.41744613647461), ('ley', -1.2515417337417603), (' sc', -11.309770584106445), ('old', -4.616883754730225), ('ed', -0.1275535374879837), (' the', -2.8268074989318848), (' children', -4.13973331451416), (' who', -3.6041617393493652), (' were', -1.0734891891479492), (' non', -10.5211820602417), ('chal', -0.8465012311935425), ('ant', -1.1663323640823364), (' about', -0.6336697936058044), (' other', -8.045511245727539), (' people', -0.47248712182044983), (""'s"", -1.1488091945648193), (' needs', -4.110651016235352), (',', -1.9228839874267578), (' because', -4.4402241706848145)]"
162,41,babysit,nonIC,exp,Ashley studied with the children who were nonchalant about other people's needs,"Ashley studied with the children who were nonchalant about other people's needs, because", because,-4.823702812194824,"[('Ash', -9.41744613647461), ('ley', -1.2515417337417603), (' studied', -9.385835647583008), (' with', -3.772494316101074), (' the', -2.522634267807007), (' children', -7.947334289550781), (' who', -4.451401233673096), (' were', -1.7129931449890137), (' non', -8.163351058959961), ('chal', -6.129152774810791), ('ant', -0.5608175992965698), (' about', -0.6974714398384094), (' other', -7.520252704620361), (' people', -0.9861096143722534), (""'s"", -1.709371566772461), (' needs', -4.357888221740723), (',', -1.6496684551239014), (' because', -4.823702812194824)]"
163,41,scold,IC,nonexp,Ashley scolded the children who were nonchalant about other people's needs,"Ashley scolded the children who were nonchalant about other people's needs, and", and,-1.3305315971374512,"[('Ash', -9.41744613647461), ('ley', -1.2515417337417603), (' sc', -11.309770584106445), ('old', -4.616883754730225), ('ed', -0.1275535374879837), (' the', -2.8268074989318848), (' children', -4.13973331451416), (' who', -3.6041617393493652), (' were', -1.0734891891479492), (' non', -10.5211820602417), ('chal', -0.8465012311935425), ('ant', -1.1663323640823364), (' about', -0.6336697936058044), (' other', -8.045511245727539), (' people', -0.47248712182044983), (""'s"", -1.1488091945648193), (' needs', -4.110651016235352), (',', -1.9228839874267578), (' and', -1.3305315971374512)]"
164,41,babysit,nonIC,nonexp,Ashley studied with the children who were nonchalant about other people's needs,"Ashley studied with the children who were nonchalant about other people's needs, and", and,-1.634003758430481,"[('Ash', -9.41744613647461), ('ley', -1.2515417337417603), (' studied', -9.385835647583008), (' with', -3.772494316101074), (' the', -2.522634267807007), (' children', -7.947334289550781), (' who', -4.451401233673096), (' were', -1.7129931449890137), (' non', -8.163351058959961), ('chal', -6.129152774810791), ('ant', -0.5608175992965698), (' about', -0.6974714398384094), (' other', -7.520252704620361), (' people', -0.9861096143722534), (""'s"", -1.709371566772461), (' needs', -4.357888221740723), (',', -1.6496684551239014), (' and', -1.634003758430481)]"
165,42,stare,IC,exp,Daniel stared at the clients who were always unsatisfied with the product,"Daniel stared at the clients who were always unsatisfied with the product, because", because,-5.168500900268555,"[('Daniel', -9.369900703430176), (' stared', -12.128149032592773), (' at', -0.5599982738494873), (' the', -0.38293880224227905), (' clients', -12.259281158447266), (' who', -2.8859972953796387), (' were', -1.2795411348342896), (' always', -7.603584289550781), (' uns', -9.045101165771484), ('atisfied', -0.03344426676630974), (' with', -0.822751522064209), (' the', -1.248653531074524), (' product', -4.275094032287598), (',', -3.000182628631592), (' because', -5.168500900268555)]"
166,42,count,nonIC,exp,Daniel counted the clients who were always unsatisfied with the product,"Daniel counted the clients who were always unsatisfied with the product, because", because,-5.000209331512451,"[('Daniel', -9.369900703430176), (' counted', -13.819673538208008), (' the', -0.924772322177887), (' clients', -12.69436264038086), (' who', -2.6220128536224365), (' were', -2.4450440406799316), (' always', -8.639021873474121), (' uns', -9.355663299560547), ('atisfied', -0.052876655012369156), (' with', -0.9592786431312561), (' the', -0.981212854385376), (' product', -4.7187089920043945), (',', -2.6917951107025146), (' because', -5.000209331512451)]"
167,42,stare,IC,nonexp,Daniel stared at the clients who were always unsatisfied with the product,"Daniel stared at the clients who were always unsatisfied with the product, and", and,-1.7963628768920898,"[('Daniel', -9.369900703430176), (' stared', -12.128149032592773), (' at', -0.5599982738494873), (' the', -0.38293880224227905), (' clients', -12.259281158447266), (' who', -2.8859972953796387), (' were', -1.2795411348342896), (' always', -7.603584289550781), (' uns', -9.045101165771484), ('atisfied', -0.03344426676630974), (' with', -0.822751522064209), (' the', -1.248653531074524), (' product', -4.275094032287598), (',', -3.000182628631592), (' and', -1.7963628768920898)]"
168,42,count,nonIC,nonexp,Daniel counted the clients who were always unsatisfied with the product,"Daniel counted the clients who were always unsatisfied with the product, and", and,-1.375949501991272,"[('Daniel', -9.369900703430176), (' counted', -13.819673538208008), (' the', -0.924772322177887), (' clients', -12.69436264038086), (' who', -2.6220128536224365), (' were', -2.4450440406799316), (' always', -8.639021873474121), (' uns', -9.355663299560547), ('atisfied', -0.052876655012369156), (' with', -0.9592786431312561), (' the', -0.981212854385376), (' product', -4.7187089920043945), (',', -2.6917951107025146), (' and', -1.375949501991272)]"
169,43,assist,IC,exp,Megan assisted the photographers who were busy getting ready,"Megan assisted the photographers who were busy getting ready, because", because,-6.6350016593933105,"[('M', -5.837952136993408), ('egan', -5.105833053588867), (' assisted', -14.009485244750977), (' the', -2.975937843322754), (' photographers', -10.360757827758789), (' who', -4.556362628936768), (' were', -1.4532595872879028), (' busy', -5.277708530426025), (' getting', -3.8376333713531494), (' ready', -1.2432540655136108), (',', -4.24205207824707), (' because', -6.6350016593933105)]"
170,43,joke,nonIC,exp,Megan joked with the photographers who were busy getting ready,"Megan joked with the photographers who were busy getting ready, because", because,-4.870262622833252,"[('M', -5.837952136993408), ('egan', -5.105833053588867), (' joked', -13.498294830322266), (' with', -2.6136980056762695), (' the', -2.584947109222412), (' photographers', -6.502226829528809), (' who', -4.412916660308838), (' were', -1.0451629161834717), (' busy', -5.898110389709473), (' getting', -3.330547571182251), (' ready', -2.4590773582458496), (',', -4.285618782043457), (' because', -4.870262622833252)]"
171,43,assist,IC,nonexp,Megan assisted the photographers who were busy getting ready,"Megan assisted the photographers who were busy getting ready, and", and,-1.6255860328674316,"[('M', -5.837952136993408), ('egan', -5.105833053588867), (' assisted', -14.009485244750977), (' the', -2.975937843322754), (' photographers', -10.360757827758789), (' who', -4.556362628936768), (' were', -1.4532595872879028), (' busy', -5.277708530426025), (' getting', -3.8376333713531494), (' ready', -1.2432540655136108), (',', -4.24205207824707), (' and', -1.6255860328674316)]"
172,43,joke,nonIC,nonexp,Megan joked with the photographers who were busy getting ready,"Megan joked with the photographers who were busy getting ready, and", and,-1.7906336784362793,"[('M', -5.837952136993408), ('egan', -5.105833053588867), (' joked', -13.498294830322266), (' with', -2.6136980056762695), (' the', -2.584947109222412), (' photographers', -6.502226829528809), (' who', -4.412916660308838), (' were', -1.0451629161834717), (' busy', -5.898110389709473), (' getting', -3.330547571182251), (' ready', -2.4590773582458496), (',', -4.285618782043457), (' and', -1.7906336784362793)]"
173,44,trust,IC,exp,Lucas trusted the professors who were knowledgeable,"Lucas trusted the professors who were knowledgeable, because", because,-7.688521385192871,"[('Luc', -9.80702018737793), ('as', -1.7186628580093384), (' trusted', -15.708135604858398), (' the', -2.1597938537597656), (' professors', -9.643705368041992), (' who', -2.919485092163086), (' were', -2.3817334175109863), (' knowledgeable', -7.84531307220459), (',', -2.3311281204223633), (' because', -7.688521385192871)]"
174,44,wait,nonIC,exp,Lucas waited with the professors who were knowledgeable,"Lucas waited with the professors who were knowledgeable, because", because,-6.267793655395508,"[('Luc', -9.80702018737793), ('as', -1.7186628580093384), (' waited', -12.947389602661133), (' with', -4.160325527191162), (' the', -2.027777910232544), (' professors', -9.846445083618164), (' who', -4.697926998138428), (' were', -1.3081108331680298), (' knowledgeable', -10.70095157623291), (',', -4.6736297607421875), (' because', -6.267793655395508)]"
175,44,trust,IC,nonexp,Lucas trusted the professors who were knowledgeable,"Lucas trusted the professors who were knowledgeable, and", and,-2.447906255722046,"[('Luc', -9.80702018737793), ('as', -1.7186628580093384), (' trusted', -15.708135604858398), (' the', -2.1597938537597656), (' professors', -9.643705368041992), (' who', -2.919485092163086), (' were', -2.3817334175109863), (' knowledgeable', -7.84531307220459), (',', -2.3311281204223633), (' and', -2.447906255722046)]"
176,44,wait,nonIC,nonexp,Lucas waited with the professors who were knowledgeable,"Lucas waited with the professors who were knowledgeable, and", and,-2.005079507827759,"[('Luc', -9.80702018737793), ('as', -1.7186628580093384), (' waited', -12.947389602661133), (' with', -4.160325527191162), (' the', -2.027777910232544), (' professors', -9.846445083618164), (' who', -4.697926998138428), (' were', -1.3081108331680298), (' knowledgeable', -10.70095157623291), (',', -4.6736297607421875), (' and', -2.005079507827759)]"
177,45,correct,IC,exp,Michelle corrected the advisers who were constantly mispronouncing her name,"Michelle corrected the advisers who were constantly mispronouncing her name, because", because,-5.08989143371582,"[('Michelle', -10.331727027893066), (' corrected', -15.037263870239258), (' the', -1.8235466480255127), (' advisers', -14.967256546020508), (' who', -3.1087679862976074), (' were', -1.6311345100402832), (' constantly', -6.91466760635376), (' mis', -5.724761009216309), ('pron', -0.8713566660881042), ('ouncing', -0.008848976343870163), (' her', -0.5959416627883911), (' name', -0.26238274574279785), (',', -1.96433424949646), (' because', -5.08989143371582)]"
178,45,stand,nonIC,exp,Michelle stood near the advisers who were constantly mispronouncing her name,"Michelle stood near the advisers who were constantly mispronouncing her name, because", because,-5.812051773071289,"[('Michelle', -10.331727027893066), (' stood', -11.105737686157227), (' near', -5.174495697021484), (' the', -0.23346011340618134), (' advisers', -16.46660614013672), (' who', -3.336308717727661), (' were', -1.1889485120773315), (' constantly', -7.3328447341918945), (' mis', -10.62922191619873), ('pron', -3.0134100914001465), ('ouncing', -0.012175758369266987), (' her', -0.3405486047267914), (' name', -0.1695813536643982), (',', -1.8151051998138428), (' because', -5.812051773071289)]"
179,45,correct,IC,nonexp,Michelle corrected the advisers who were constantly mispronouncing her name,"Michelle corrected the advisers who were constantly mispronouncing her name, and", and,-1.4413403272628784,"[('Michelle', -10.331727027893066), (' corrected', -15.037263870239258), (' the', -1.8235466480255127), (' advisers', -14.967256546020508), (' who', -3.1087679862976074), (' were', -1.6311345100402832), (' constantly', -6.91466760635376), (' mis', -5.724761009216309), ('pron', -0.8713566660881042), ('ouncing', -0.008848976343870163), (' her', -0.5959416627883911), (' name', -0.26238274574279785), (',', -1.96433424949646), (' and', -1.4413403272628784)]"
180,45,stand,nonIC,nonexp,Michelle stood near the advisers who were constantly mispronouncing her name,"Michelle stood near the advisers who were constantly mispronouncing her name, and", and,-1.9556752443313599,"[('Michelle', -10.331727027893066), (' stood', -11.105737686157227), (' near', -5.174495697021484), (' the', -0.23346011340618134), (' advisers', -16.46660614013672), (' who', -3.336308717727661), (' were', -1.1889485120773315), (' constantly', -7.3328447341918945), (' mis', -10.62922191619873), ('pron', -3.0134100914001465), ('ouncing', -0.012175758369266987), (' her', -0.3405486047267914), (' name', -0.1695813536643982), (',', -1.8151051998138428), (' and', -1.9556752443313599)]"
181,46,comfort,IC,exp,Oliver comforted the advisees who were worried about starting a new project,"Oliver comforted the advisees who were worried about starting a new project, because", because,-4.309941291809082,"[('Ol', -9.765575408935547), ('iver', -1.2247278690338135), (' comfort', -14.655024528503418), ('ed', -1.075668215751648), (' the', -2.8108139038085938), (' advise', -14.513758659362793), ('es', -1.6127758026123047), (' who', -2.9654393196105957), (' were', -1.3438537120819092), (' worried', -3.5099880695343018), (' about', -0.34918907284736633), (' starting', -6.544445991516113), (' a', -1.8901981115341187), (' new', -0.783159613609314), (' project', -4.754857063293457), (',', -2.174351215362549), (' because', -4.309941291809082)]"
182,46,gossip,nonIC,exp,Oliver gossiped with the advisees who were worried about starting a new project,"Oliver gossiped with the advisees who were worried about starting a new project, because", because,-4.47983455657959,"[('Ol', -9.765575408935547), ('iver', -1.2247278690338135), (' g', -10.31936264038086), ('oss', -5.072500228881836), ('iped', -9.523316383361816), (' with', -1.8868377208709717), (' the', -2.539442777633667), (' advise', -14.571484565734863), ('es', -1.9489610195159912), (' who', -3.368617534637451), (' were', -1.4904048442840576), (' worried', -7.23122501373291), (' about', -0.45051664113998413), (' starting', -7.069211483001709), (' a', -1.7609671354293823), (' new', -1.2419263124465942), (' project', -3.418649196624756), (',', -2.1592464447021484), (' because', -4.47983455657959)]"
183,46,comfort,IC,nonexp,Oliver comforted the advisees who were worried about starting a new project,"Oliver comforted the advisees who were worried about starting a new project, and", and,-1.5915310382843018,"[('Ol', -9.765575408935547), ('iver', -1.2247278690338135), (' comfort', -14.655024528503418), ('ed', -1.075668215751648), (' the', -2.8108139038085938), (' advise', -14.513758659362793), ('es', -1.6127758026123047), (' who', -2.9654393196105957), (' were', -1.3438537120819092), (' worried', -3.5099880695343018), (' about', -0.34918907284736633), (' starting', -6.544445991516113), (' a', -1.8901981115341187), (' new', -0.783159613609314), (' project', -4.754857063293457), (',', -2.174351215362549), (' and', -1.5915310382843018)]"
184,46,gossip,nonIC,nonexp,Oliver gossiped with the advisees who were worried about starting a new project,"Oliver gossiped with the advisees who were worried about starting a new project, and", and,-1.5051887035369873,"[('Ol', -9.765575408935547), ('iver', -1.2247278690338135), (' g', -10.31936264038086), ('oss', -5.072500228881836), ('iped', -9.523316383361816), (' with', -1.8868377208709717), (' the', -2.539442777633667), (' advise', -14.571484565734863), ('es', -1.9489610195159912), (' who', -3.368617534637451), (' were', -1.4904048442840576), (' worried', -7.23122501373291), (' about', -0.45051664113998413), (' starting', -7.069211483001709), (' a', -1.7609671354293823), (' new', -1.2419263124465942), (' project', -3.418649196624756), (',', -2.1592464447021484), (' and', -1.5051887035369873)]"
185,47,envy,IC,exp,Rebecca envies the researchers who have made a lot of money,"Rebecca envies the researchers who have made a lot of money, because", because,-2.9445059299468994,"[('Re', -7.09687614440918), ('becca', -3.739222526550293), (' env', -15.832513809204102), ('ies', -0.7461242079734802), (' the', -1.6425005197525024), (' researchers', -11.075667381286621), (' who', -0.7459662556648254), (' have', -1.827810287475586), (' made', -4.7265777587890625), (' a', -2.389784336090088), (' lot', -4.260509014129639), (' of', -0.03161689266562462), (' money', -1.2377229928970337), (',', -3.792386054992676), (' because', -2.9445059299468994)]"
186,47,recognize,nonIC,exp,Rebecca recognizes the researchers who have made a lot of money,"Rebecca recognizes the researchers who have made a lot of money, because", because,-5.117611885070801,"[('Re', -7.09687614440918), ('becca', -3.739222526550293), (' recognizes', -12.15163803100586), (' the', -1.2807722091674805), (' researchers', -12.435186386108398), (' who', -1.5804264545440674), (' have', -1.7094471454620361), (' made', -1.8054944276809692), (' a', -1.829498529434204), (' lot', -7.861274719238281), (' of', -0.01950547657907009), (' money', -4.448356628417969), (',', -3.4566965103149414), (' because', -5.117611885070801)]"
187,47,envy,IC,nonexp,Rebecca envies the researchers who have made a lot of money,"Rebecca envies the researchers who have made a lot of money, and", and,-1.8694517612457275,"[('Re', -7.09687614440918), ('becca', -3.739222526550293), (' env', -15.832513809204102), ('ies', -0.7461242079734802), (' the', -1.6425005197525024), (' researchers', -11.075667381286621), (' who', -0.7459662556648254), (' have', -1.827810287475586), (' made', -4.7265777587890625), (' a', -2.389784336090088), (' lot', -4.260509014129639), (' of', -0.03161689266562462), (' money', -1.2377229928970337), (',', -3.792386054992676), (' and', -1.8694517612457275)]"
188,47,recognize,nonIC,nonexp,Rebecca recognizes the researchers who have made a lot of money,"Rebecca recognizes the researchers who have made a lot of money, and", and,-1.6019107103347778,"[('Re', -7.09687614440918), ('becca', -3.739222526550293), (' recognizes', -12.15163803100586), (' the', -1.2807722091674805), (' researchers', -12.435186386108398), (' who', -1.5804264545440674), (' have', -1.7094471454620361), (' made', -1.8054944276809692), (' a', -1.829498529434204), (' lot', -7.861274719238281), (' of', -0.01950547657907009), (' money', -4.448356628417969), (',', -3.4566965103149414), (' and', -1.6019107103347778)]"
189,48,value,IC,exp,Sebastian values the caretakers who are taking care of everyone,"Sebastian values the caretakers who are taking care of everyone, because", because,-4.782895565032959,"[('Se', -8.325509071350098), ('bastian', -3.341139316558838), (' values', -13.452993392944336), (' the', -1.6934112310409546), (' caret', -12.581188201904297), ('akers', -1.794203758239746), (' who', -2.1122117042541504), (' are', -3.0252277851104736), (' taking', -3.9533557891845703), (' care', -0.2902331054210663), (' of', -0.015518740750849247), (' everyone', -7.085015296936035), (',', -3.0882976055145264), (' because', -4.782895565032959)]"
190,48,jog,nonIC,exp,Sebastian jogs with the caretakers who are taking care of everyone,"Sebastian jogs with the caretakers who are taking care of everyone, because", because,-4.201175212860107,"[('Se', -8.325509071350098), ('bastian', -3.341139316558838), (' j', -9.364128112792969), ('ogs', -9.29391098022461), (' with', -3.767673969268799), (' the', -2.563826084136963), (' caret', -9.89914608001709), ('akers', -1.6879342794418335), (' who', -4.737853050231934), (' are', -1.9581959247589111), (' taking', -2.7452352046966553), (' care', -0.7751347422599792), (' of', -0.014982904307544231), (' everyone', -9.066725730895996), (',', -3.9287519454956055), (' because', -4.201175212860107)]"
191,48,value,IC,nonexp,Sebastian values the caretakers who are taking care of everyone,"Sebastian values the caretakers who are taking care of everyone, and", and,-1.5402809381484985,"[('Se', -8.325509071350098), ('bastian', -3.341139316558838), (' values', -13.452993392944336), (' the', -1.6934112310409546), (' caret', -12.581188201904297), ('akers', -1.794203758239746), (' who', -2.1122117042541504), (' are', -3.0252277851104736), (' taking', -3.9533557891845703), (' care', -0.2902331054210663), (' of', -0.015518740750849247), (' everyone', -7.085015296936035), (',', -3.0882976055145264), (' and', -1.5402809381484985)]"
192,48,jog,nonIC,nonexp,Sebastian jogs with the caretakers who are taking care of everyone,"Sebastian jogs with the caretakers who are taking care of everyone, and", and,-2.0155959129333496,"[('Se', -8.325509071350098), ('bastian', -3.341139316558838), (' j', -9.364128112792969), ('ogs', -9.29391098022461), (' with', -3.767673969268799), (' the', -2.563826084136963), (' caret', -9.89914608001709), ('akers', -1.6879342794418335), (' who', -4.737853050231934), (' are', -1.9581959247589111), (' taking', -2.7452352046966553), (' care', -0.7751347422599792), (' of', -0.014982904307544231), (' everyone', -9.066725730895996), (',', -3.9287519454956055), (' and', -2.0155959129333496)]"
193,49,fear,IC,exp,Emma fears the colleagues who have unpredictable behavior,"Emma fears the colleagues who have unpredictable behavior, because", because,-3.553391933441162,"[('Emma', -10.468541145324707), (' fears', -11.248455047607422), (' the', -2.570526123046875), (' colleagues', -13.135421752929688), (' who', -1.9444400072097778), (' have', -2.5987741947174072), (' unpredictable', -15.354896545410156), (' behavior', -3.178708076477051), (',', -2.456778049468994), (' because', -3.553391933441162)]"
194,49,know,nonIC,exp,Emma knows the colleagues who have unpredictable behavior,"Emma knows the colleagues who have unpredictable behavior, because", because,-5.624428749084473,"[('Emma', -10.468541145324707), (' knows', -9.091533660888672), (' the', -2.7117886543273926), (' colleagues', -12.944348335266113), (' who', -2.3081023693084717), (' have', -2.4476585388183594), (' unpredictable', -13.646858215332031), (' behavior', -4.098404407501221), (',', -2.0043249130249023), (' because', -5.624428749084473)]"
195,49,fear,IC,nonexp,Emma fears the colleagues who have unpredictable behavior,"Emma fears the colleagues who have unpredictable behavior, and", and,-1.7792047262191772,"[('Emma', -10.468541145324707), (' fears', -11.248455047607422), (' the', -2.570526123046875), (' colleagues', -13.135421752929688), (' who', -1.9444400072097778), (' have', -2.5987741947174072), (' unpredictable', -15.354896545410156), (' behavior', -3.178708076477051), (',', -2.456778049468994), (' and', -1.7792047262191772)]"
196,49,know,nonIC,nonexp,Emma knows the colleagues who have unpredictable behavior,"Emma knows the colleagues who have unpredictable behavior, and", and,-1.6551167964935303,"[('Emma', -10.468541145324707), (' knows', -9.091533660888672), (' the', -2.7117886543273926), (' colleagues', -12.944348335266113), (' who', -2.3081023693084717), (' have', -2.4476585388183594), (' unpredictable', -13.646858215332031), (' behavior', -4.098404407501221), (',', -2.0043249130249023), (' and', -1.6551167964935303)]"
197,50,notice,IC,exp,Ryan noticed the consultants who were abnormally busy at work,"Ryan noticed the consultants who were abnormally busy at work, because", because,-5.431586742401123,"[('Ryan', -9.762491226196289), (' noticed', -11.829694747924805), (' the', -2.2083969116210938), (' consultants', -13.580005645751953), (' who', -4.032156944274902), (' were', -1.6184138059616089), (' ab', -10.53311538696289), ('normally', -1.7654722929000854), (' busy', -3.5183088779449463), (' at', -2.8404319286346436), (' work', -2.8128371238708496), (',', -2.075571060180664), (' because', -5.431586742401123)]"
198,50,meet,nonIC,exp,Ryan met the consultants who were abnormally busy at work,"Ryan met the consultants who were abnormally busy at work, because", because,-4.750596046447754,"[('Ryan', -9.762491226196289), (' met', -9.66763973236084), (' the', -3.2854509353637695), (' consultants', -11.852416038513184), (' who', -3.0341849327087402), (' were', -1.7514158487319946), (' ab', -11.21983814239502), ('normally', -3.942803382873535), (' busy', -4.8511481285095215), (' at', -2.974243640899658), (' work', -3.211355209350586), (',', -1.6882141828536987), (' because', -4.750596046447754)]"
199,50,notice,IC,nonexp,Ryan noticed the consultants who were abnormally busy at work,"Ryan noticed the consultants who were abnormally busy at work, and", and,-1.1249423027038574,"[('Ryan', -9.762491226196289), (' noticed', -11.829694747924805), (' the', -2.2083969116210938), (' consultants', -13.580005645751953), (' who', -4.032156944274902), (' were', -1.6184138059616089), (' ab', -10.53311538696289), ('normally', -1.7654722929000854), (' busy', -3.5183088779449463), (' at', -2.8404319286346436), (' work', -2.8128371238708496), (',', -2.075571060180664), (' and', -1.1249423027038574)]"
