sent_id,item_id,verb,sentence_type,continuation_type,main_sentence,sentence,critical_token,critical_prob,logprob
158,40,talk,nonIC,exp,Olivia talked to the apprentices who were reckless in making decisions,"Olivia talked to the apprentices who were reckless in making decisions, because", because,-4.881746768951416,"[('liv', -11.01876449584961), ('ia', -0.45822077989578247), (' talked', -10.60897445678711), (' to', -1.0830715894699097), (' the', -2.402539014816284), (' apprentices', -12.886592864990234), (' who', -3.0541176795959473), (' were', -1.8974846601486206), (' reckless', -13.205793380737305), (' in', -2.196758270263672), (' making', -4.020785808563232), (' decisions', -3.8007750511169434), (',', -1.9298031330108643), (' because', -4.881746768951416)]"
159,40,mock,IC,nonexp,Olivia mocked the apprentices who were reckless in making decisions,"Olivia mocked the apprentices who were reckless in making decisions, and", and,-2.0181074142456055,"[('liv', -11.01876449584961), ('ia', -0.45822077989578247), (' mocked', -12.892520904541016), (' the', -1.4564698934555054), (' apprentices', -13.410725593566895), (' who', -2.6429390907287598), (' were', -2.1183547973632812), (' reckless', -11.53725814819336), (' in', -2.2487030029296875), (' making', -4.130402565002441), (' decisions', -4.126399040222168), (',', -1.860073447227478), (' and', -2.0181074142456055)]"
160,40,talk,nonIC,nonexp,Olivia talked to the apprentices who were reckless in making decisions,"Olivia talked to the apprentices who were reckless in making decisions, and", and,-1.501345157623291,"[('liv', -11.01876449584961), ('ia', -0.45822077989578247), (' talked', -10.60897445678711), (' to', -1.0830715894699097), (' the', -2.402539014816284), (' apprentices', -12.886592864990234), (' who', -3.0541176795959473), (' were', -1.8974846601486206), (' reckless', -13.205793380737305), (' in', -2.196758270263672), (' making', -4.020785808563232), (' decisions', -3.8007750511169434), (',', -1.9298031330108643), (' and', -1.501345157623291)]"
161,41,scold,IC,exp,Ashley scolded the children who were nonchalant about other people's needs,"Ashley scolded the children who were nonchalant about other people's needs, because", because,-5.768335342407227,"[('ley', -6.549779891967773), (' sc', -9.859481811523438), ('olded', -2.7652692794799805), (' the', -1.604870319366455), (' children', -5.964542388916016), (' who', -3.3276495933532715), (' were', -1.5443395376205444), (' non', -9.21894645690918), ('chal', -2.4911961555480957), ('ant', -0.2262403815984726), (' about', -1.5434421300888062), (' other', -7.624558925628662), (' people', -3.0934360027313232), (""'s"", -0.36163637042045593), (' needs', -5.317772388458252), (',', -1.6028103828430176), (' because', -5.768335342407227)]"
162,41,babysit,nonIC,exp,Ashley studied with the children who were nonchalant about other people's needs,"Ashley studied with the children who were nonchalant about other people's needs, because", because,-5.8315110206604,"[('ley', -6.549779891967773), (' studied', -9.5260009765625), (' with', -3.3422932624816895), (' the', -3.097133159637451), (' children', -6.222433090209961), (' who', -4.307701587677002), (' were', -1.3695181608200073), (' non', -8.807498931884766), ('chal', -5.470849990844727), ('ant', -0.6150187849998474), (' about', -1.1175004243850708), (' other', -7.113629341125488), (' people', -2.892833948135376), (""'s"", -0.4833745062351227), (' needs', -5.364736557006836), (',', -1.6574416160583496), (' because', -5.8315110206604)]"
163,41,scold,IC,nonexp,Ashley scolded the children who were nonchalant about other people's needs,"Ashley scolded the children who were nonchalant about other people's needs, and", and,-1.9219073057174683,"[('ley', -6.549779891967773), (' sc', -9.859481811523438), ('olded', -2.7652692794799805), (' the', -1.604870319366455), (' children', -5.964542388916016), (' who', -3.3276495933532715), (' were', -1.5443395376205444), (' non', -9.21894645690918), ('chal', -2.4911961555480957), ('ant', -0.2262403815984726), (' about', -1.5434421300888062), (' other', -7.624558925628662), (' people', -3.0934360027313232), (""'s"", -0.36163637042045593), (' needs', -5.317772388458252), (',', -1.6028103828430176), (' and', -1.9219073057174683)]"
164,41,babysit,nonIC,nonexp,Ashley studied with the children who were nonchalant about other people's needs,"Ashley studied with the children who were nonchalant about other people's needs, and", and,-1.6091521978378296,"[('ley', -6.549779891967773), (' studied', -9.5260009765625), (' with', -3.3422932624816895), (' the', -3.097133159637451), (' children', -6.222433090209961), (' who', -4.307701587677002), (' were', -1.3695181608200073), (' non', -8.807498931884766), ('chal', -5.470849990844727), ('ant', -0.6150187849998474), (' about', -1.1175004243850708), (' other', -7.113629341125488), (' people', -2.892833948135376), (""'s"", -0.4833745062351227), (' needs', -5.364736557006836), (',', -1.6574416160583496), (' and', -1.6091521978378296)]"
165,42,stare,IC,exp,Daniel stared at the clients who were always unsatisfied with the product,"Daniel stared at the clients who were always unsatisfied with the product, because", because,-5.096564769744873,"[(' stared', -11.910503387451172), (' at', -0.5642598867416382), (' the', -1.4223663806915283), (' clients', -11.920562744140625), (' who', -3.278737783432007), (' were', -1.1746749877929688), (' always', -7.60064697265625), (' unsatisf', -9.99642562866211), ('ied', -0.005096657667309046), (' with', -0.7893298268318176), (' the', -1.583046555519104), (' product', -4.91460657119751), (',', -1.9828914403915405), (' because', -5.096564769744873)]"
166,42,count,nonIC,exp,Daniel counted the clients who were always unsatisfied with the product,"Daniel counted the clients who were always unsatisfied with the product, because", because,-4.897561550140381,"[(' counted', -11.878250122070312), (' the', -2.35731840133667), (' clients', -10.105916976928711), (' who', -3.1861796379089355), (' were', -2.0457916259765625), (' always', -7.558015823364258), (' unsatisf', -8.354631423950195), ('ied', -0.005918477661907673), (' with', -0.8975982666015625), (' the', -1.1181063652038574), (' product', -4.6927809715271), (',', -1.6755716800689697), (' because', -4.897561550140381)]"
167,42,stare,IC,nonexp,Daniel stared at the clients who were always unsatisfied with the product,"Daniel stared at the clients who were always unsatisfied with the product, and", and,-1.8969186544418335,"[(' stared', -11.910503387451172), (' at', -0.5642598867416382), (' the', -1.4223663806915283), (' clients', -11.920562744140625), (' who', -3.278737783432007), (' were', -1.1746749877929688), (' always', -7.60064697265625), (' unsatisf', -9.99642562866211), ('ied', -0.005096657667309046), (' with', -0.7893298268318176), (' the', -1.583046555519104), (' product', -4.91460657119751), (',', -1.9828914403915405), (' and', -1.8969186544418335)]"
168,42,count,nonIC,nonexp,Daniel counted the clients who were always unsatisfied with the product,"Daniel counted the clients who were always unsatisfied with the product, and", and,-1.4339613914489746,"[(' counted', -11.878250122070312), (' the', -2.35731840133667), (' clients', -10.105916976928711), (' who', -3.1861796379089355), (' were', -2.0457916259765625), (' always', -7.558015823364258), (' unsatisf', -8.354631423950195), ('ied', -0.005918477661907673), (' with', -0.8975982666015625), (' the', -1.1181063652038574), (' product', -4.6927809715271), (',', -1.6755716800689697), (' and', -1.4339613914489746)]"
169,43,assist,IC,exp,Megan assisted the photographers who were busy getting ready,"Megan assisted the photographers who were busy getting ready, because", because,-5.366922378540039,"[('gan', -8.869789123535156), (' assisted', -11.918088912963867), (' the', -2.752190589904785), (' photographers', -7.935408115386963), (' who', -3.540149688720703), (' were', -1.688042402267456), (' busy', -6.668803691864014), (' getting', -4.783846855163574), (' ready', -2.643216609954834), (',', -4.093188762664795), (' because', -5.366922378540039)]"
170,43,joke,nonIC,exp,Megan joked with the photographers who were busy getting ready,"Megan joked with the photographers who were busy getting ready, because", because,-6.316124439239502,"[('gan', -8.869789123535156), (' joked', -8.962369918823242), (' with', -3.3783106803894043), (' the', -2.5972049236297607), (' photographers', -7.0827131271362305), (' who', -3.9920334815979004), (' were', -1.4263813495635986), (' busy', -6.243590354919434), (' getting', -4.396678924560547), (' ready', -1.7033159732818604), (',', -3.6565585136413574), (' because', -6.316124439239502)]"
171,43,assist,IC,nonexp,Megan assisted the photographers who were busy getting ready,"Megan assisted the photographers who were busy getting ready, and", and,-1.5552003383636475,"[('gan', -8.869789123535156), (' assisted', -11.918088912963867), (' the', -2.752190589904785), (' photographers', -7.935408115386963), (' who', -3.540149688720703), (' were', -1.688042402267456), (' busy', -6.668803691864014), (' getting', -4.783846855163574), (' ready', -2.643216609954834), (',', -4.093188762664795), (' and', -1.5552003383636475)]"
172,43,joke,nonIC,nonexp,Megan joked with the photographers who were busy getting ready,"Megan joked with the photographers who were busy getting ready, and", and,-2.4327549934387207,"[('gan', -8.869789123535156), (' joked', -8.962369918823242), (' with', -3.3783106803894043), (' the', -2.5972049236297607), (' photographers', -7.0827131271362305), (' who', -3.9920334815979004), (' were', -1.4263813495635986), (' busy', -6.243590354919434), (' getting', -4.396678924560547), (' ready', -1.7033159732818604), (',', -3.6565585136413574), (' and', -2.4327549934387207)]"
173,44,trust,IC,exp,Lucas trusted the professors who were knowledgeable,"Lucas trusted the professors who were knowledgeable, because", because,-4.772879600524902,"[('as', -5.0877485275268555), (' trusted', -12.479071617126465), (' the', -2.25341796875), (' professors', -9.808155059814453), (' who', -2.35689640045166), (' were', -2.039703845977783), (' knowledgeable', -7.49367618560791), (',', -3.2447738647460938), (' because', -4.772879600524902)]"
174,44,wait,nonIC,exp,Lucas waited with the professors who were knowledgeable,"Lucas waited with the professors who were knowledgeable, because", because,-5.111485481262207,"[('as', -5.0877485275268555), (' waited', -10.436163902282715), (' with', -3.6034817695617676), (' the', -3.0482943058013916), (' professors', -11.45125961303711), (' who', -3.8317203521728516), (' were', -1.3971956968307495), (' knowledgeable', -10.587868690490723), (',', -3.596966028213501), (' because', -5.111485481262207)]"
175,44,trust,IC,nonexp,Lucas trusted the professors who were knowledgeable,"Lucas trusted the professors who were knowledgeable, and", and,-1.9197378158569336,"[('as', -5.0877485275268555), (' trusted', -12.479071617126465), (' the', -2.25341796875), (' professors', -9.808155059814453), (' who', -2.35689640045166), (' were', -2.039703845977783), (' knowledgeable', -7.49367618560791), (',', -3.2447738647460938), (' and', -1.9197378158569336)]"
176,44,wait,nonIC,nonexp,Lucas waited with the professors who were knowledgeable,"Lucas waited with the professors who were knowledgeable, and", and,-2.038914680480957,"[('as', -5.0877485275268555), (' waited', -10.436163902282715), (' with', -3.6034817695617676), (' the', -3.0482943058013916), (' professors', -11.45125961303711), (' who', -3.8317203521728516), (' were', -1.3971956968307495), (' knowledgeable', -10.587868690490723), (',', -3.596966028213501), (' and', -2.038914680480957)]"
177,45,correct,IC,exp,Michelle corrected the advisers who were constantly mispronouncing her name,"Michelle corrected the advisers who were constantly mispronouncing her name, because", because,-5.233955383300781,"[(' corrected', -11.722565650939941), (' the', -2.615644693374634), (' advisers', -11.54786491394043), (' who', -2.4390199184417725), (' were', -2.29349422454834), (' constantly', -7.656694412231445), (' mis', -5.240992546081543), ('pron', -4.10723876953125), ('ouncing', -0.011135927401483059), (' her', -2.444145679473877), (' name', -0.5379298329353333), (',', -1.839374303817749), (' because', -5.233955383300781)]"
178,45,stand,nonIC,exp,Michelle stood near the advisers who were constantly mispronouncing her name,"Michelle stood near the advisers who were constantly mispronouncing her name, because", because,-5.535684108734131,"[(' stood', -9.548558235168457), (' near', -5.143970966339111), (' the', -0.9475570917129517), (' advisers', -13.049010276794434), (' who', -3.083940029144287), (' were', -1.5640068054199219), (' constantly', -8.354809761047363), (' mis', -8.228090286254883), ('pron', -3.545574188232422), ('ouncing', -0.010870052501559258), (' her', -2.5663294792175293), (' name', -0.40023526549339294), (',', -1.62593412399292), (' because', -5.535684108734131)]"
179,45,correct,IC,nonexp,Michelle corrected the advisers who were constantly mispronouncing her name,"Michelle corrected the advisers who were constantly mispronouncing her name, and", and,-2.0343854427337646,"[(' corrected', -11.722565650939941), (' the', -2.615644693374634), (' advisers', -11.54786491394043), (' who', -2.4390199184417725), (' were', -2.29349422454834), (' constantly', -7.656694412231445), (' mis', -5.240992546081543), ('pron', -4.10723876953125), ('ouncing', -0.011135927401483059), (' her', -2.444145679473877), (' name', -0.5379298329353333), (',', -1.839374303817749), (' and', -2.0343854427337646)]"
180,45,stand,nonIC,nonexp,Michelle stood near the advisers who were constantly mispronouncing her name,"Michelle stood near the advisers who were constantly mispronouncing her name, and", and,-1.8724228143692017,"[(' stood', -9.548558235168457), (' near', -5.143970966339111), (' the', -0.9475570917129517), (' advisers', -13.049010276794434), (' who', -3.083940029144287), (' were', -1.5640068054199219), (' constantly', -8.354809761047363), (' mis', -8.228090286254883), ('pron', -3.545574188232422), ('ouncing', -0.010870052501559258), (' her', -2.5663294792175293), (' name', -0.40023526549339294), (',', -1.62593412399292), (' and', -1.8724228143692017)]"
181,46,comfort,IC,exp,Oliver comforted the advisees who were worried about starting a new project,"Oliver comforted the advisees who were worried about starting a new project, because", because,-4.629251003265381,"[('iver', -7.989095687866211), (' comfort', -11.617097854614258), ('ed', -1.519978404045105), (' the', -1.9341157674789429), (' advise', -15.057297706604004), ('es', -7.9447922706604), (' who', -4.7087907791137695), (' were', -1.8359602689743042), (' worried', -6.498428821563721), (' about', -0.9891353845596313), (' starting', -8.595502853393555), (' a', -1.8049137592315674), (' new', -2.3409626483917236), (' project', -4.749734401702881), (',', -2.011209726333618), (' because', -4.629251003265381)]"
182,46,gossip,nonIC,exp,Oliver gossiped with the advisees who were worried about starting a new project,"Oliver gossiped with the advisees who were worried about starting a new project, because", because,-4.862492561340332,"[('iver', -7.989095687866211), (' gossip', -15.245546340942383), ('ed', -3.381329298019409), (' with', -3.5409488677978516), (' the', -2.289010524749756), (' advise', -13.811832427978516), ('es', -10.911149024963379), (' who', -4.835708141326904), (' were', -1.881849765777588), (' worried', -7.589248180389404), (' about', -0.7944806218147278), (' starting', -8.481874465942383), (' a', -1.5658063888549805), (' new', -2.478858709335327), (' project', -4.95878791809082), (',', -1.8635430335998535), (' because', -4.862492561340332)]"
183,46,comfort,IC,nonexp,Oliver comforted the advisees who were worried about starting a new project,"Oliver comforted the advisees who were worried about starting a new project, and", and,-1.9017118215560913,"[('iver', -7.989095687866211), (' comfort', -11.617097854614258), ('ed', -1.519978404045105), (' the', -1.9341157674789429), (' advise', -15.057297706604004), ('es', -7.9447922706604), (' who', -4.7087907791137695), (' were', -1.8359602689743042), (' worried', -6.498428821563721), (' about', -0.9891353845596313), (' starting', -8.595502853393555), (' a', -1.8049137592315674), (' new', -2.3409626483917236), (' project', -4.749734401702881), (',', -2.011209726333618), (' and', -1.9017118215560913)]"
184,46,gossip,nonIC,nonexp,Oliver gossiped with the advisees who were worried about starting a new project,"Oliver gossiped with the advisees who were worried about starting a new project, and", and,-1.4960525035858154,"[('iver', -7.989095687866211), (' gossip', -15.245546340942383), ('ed', -3.381329298019409), (' with', -3.5409488677978516), (' the', -2.289010524749756), (' advise', -13.811832427978516), ('es', -10.911149024963379), (' who', -4.835708141326904), (' were', -1.881849765777588), (' worried', -7.589248180389404), (' about', -0.7944806218147278), (' starting', -8.481874465942383), (' a', -1.5658063888549805), (' new', -2.478858709335327), (' project', -4.95878791809082), (',', -1.8635430335998535), (' and', -1.4960525035858154)]"
185,47,envy,IC,exp,Rebecca envies the researchers who have made a lot of money,"Rebecca envies the researchers who have made a lot of money, because", because,-4.908580780029297,"[('becca', -9.696532249450684), (' env', -11.5928955078125), ('ies', -2.182762622833252), (' the', -1.5472067594528198), (' researchers', -8.80994987487793), (' who', -2.391576051712036), (' have', -2.3152313232421875), (' made', -3.6203453540802), (' a', -2.8216278553009033), (' lot', -4.118219375610352), (' of', -0.012643418274819851), (' money', -2.8974215984344482), (',', -3.8143162727355957), (' because', -4.908580780029297)]"
186,47,recognize,nonIC,exp,Rebecca recognizes the researchers who have made a lot of money,"Rebecca recognizes the researchers who have made a lot of money, because", because,-4.848305702209473,"[('becca', -9.696532249450684), (' recognizes', -11.4010009765625), (' the', -1.4272642135620117), (' researchers', -9.0625), (' who', -3.017932653427124), (' have', -2.290688991546631), (' made', -3.6879148483276367), (' a', -2.6626644134521484), (' lot', -3.873194932937622), (' of', -0.010035770945250988), (' money', -3.211639881134033), (',', -3.336663246154785), (' because', -4.848305702209473)]"
187,47,envy,IC,nonexp,Rebecca envies the researchers who have made a lot of money,"Rebecca envies the researchers who have made a lot of money, and", and,-1.6029928922653198,"[('becca', -9.696532249450684), (' env', -11.5928955078125), ('ies', -2.182762622833252), (' the', -1.5472067594528198), (' researchers', -8.80994987487793), (' who', -2.391576051712036), (' have', -2.3152313232421875), (' made', -3.6203453540802), (' a', -2.8216278553009033), (' lot', -4.118219375610352), (' of', -0.012643418274819851), (' money', -2.8974215984344482), (',', -3.8143162727355957), (' and', -1.6029928922653198)]"
188,47,recognize,nonIC,nonexp,Rebecca recognizes the researchers who have made a lot of money,"Rebecca recognizes the researchers who have made a lot of money, and", and,-1.4727718830108643,"[('becca', -9.696532249450684), (' recognizes', -11.4010009765625), (' the', -1.4272642135620117), (' researchers', -9.0625), (' who', -3.017932653427124), (' have', -2.290688991546631), (' made', -3.6879148483276367), (' a', -2.6626644134521484), (' lot', -3.873194932937622), (' of', -0.010035770945250988), (' money', -3.211639881134033), (',', -3.336663246154785), (' and', -1.4727718830108643)]"
189,48,value,IC,exp,Sebastian values the caretakers who are taking care of everyone,"Sebastian values the caretakers who are taking care of everyone, because", because,-4.792691230773926,"[('eb', -9.686270713806152), ('ast', -0.22049206495285034), ('ian', -0.07560470700263977), (' values', -12.18014907836914), (' the', -3.995506525039673), (' care', -10.355628967285156), ('t', -2.6271891593933105), ('akers', -0.026703400537371635), (' who', -3.7995848655700684), (' are', -2.457247257232666), (' taking', -4.97625732421875), (' care', -1.3898884057998657), (' of', -0.037683069705963135), (' everyone', -5.896122455596924), (',', -2.518554210662842), (' because', -4.792691230773926)]"
190,48,jog,nonIC,exp,Sebastian jogs with the caretakers who are taking care of everyone,"Sebastian jogs with the caretakers who are taking care of everyone, because", because,-5.123080730438232,"[('eb', -9.686270713806152), ('ast', -0.22049206495285034), ('ian', -0.07560470700263977), (' j', -10.097545623779297), ('ogs', -7.190408229827881), (' with', -4.002674102783203), (' the', -2.2425947189331055), (' care', -9.469112396240234), ('t', -4.02726936340332), ('akers', -0.005094997119158506), (' who', -4.319406032562256), (' are', -2.7569096088409424), (' taking', -4.674019813537598), (' care', -0.9490301609039307), (' of', -0.03022334724664688), (' everyone', -6.044709205627441), (',', -2.8007049560546875), (' because', -5.123080730438232)]"
191,48,value,IC,nonexp,Sebastian values the caretakers who are taking care of everyone,"Sebastian values the caretakers who are taking care of everyone, and", and,-2.1521732807159424,"[('eb', -9.686270713806152), ('ast', -0.22049206495285034), ('ian', -0.07560470700263977), (' values', -12.18014907836914), (' the', -3.995506525039673), (' care', -10.355628967285156), ('t', -2.6271891593933105), ('akers', -0.026703400537371635), (' who', -3.7995848655700684), (' are', -2.457247257232666), (' taking', -4.97625732421875), (' care', -1.3898884057998657), (' of', -0.037683069705963135), (' everyone', -5.896122455596924), (',', -2.518554210662842), (' and', -2.1521732807159424)]"
192,48,jog,nonIC,nonexp,Sebastian jogs with the caretakers who are taking care of everyone,"Sebastian jogs with the caretakers who are taking care of everyone, and", and,-2.1015124320983887,"[('eb', -9.686270713806152), ('ast', -0.22049206495285034), ('ian', -0.07560470700263977), (' j', -10.097545623779297), ('ogs', -7.190408229827881), (' with', -4.002674102783203), (' the', -2.2425947189331055), (' care', -9.469112396240234), ('t', -4.02726936340332), ('akers', -0.005094997119158506), (' who', -4.319406032562256), (' are', -2.7569096088409424), (' taking', -4.674019813537598), (' care', -0.9490301609039307), (' of', -0.03022334724664688), (' everyone', -6.044709205627441), (',', -2.8007049560546875), (' and', -2.1015124320983887)]"
193,49,fear,IC,exp,Emma fears the colleagues who have unpredictable behavior,"Emma fears the colleagues who have unpredictable behavior, because", because,-4.774350166320801,"[('ma', -7.715455532073975), (' fears', -10.968328475952148), (' the', -2.0301504135131836), (' colleagues', -12.333027839660645), (' who', -2.1096227169036865), (' have', -2.718658685684204), (' unpredictable', -14.536565780639648), (' behavior', -5.367639541625977), (',', -2.6830801963806152), (' because', -4.774350166320801)]"
194,49,know,nonIC,exp,Emma knows the colleagues who have unpredictable behavior,"Emma knows the colleagues who have unpredictable behavior, because", because,-5.1704583168029785,"[('ma', -7.715455532073975), (' knows', -7.37818717956543), (' the', -2.565035343170166), (' colleagues', -12.3577880859375), (' who', -1.513108253479004), (' have', -2.16811466217041), (' unpredictable', -15.71653938293457), (' behavior', -4.727734565734863), (',', -1.5203113555908203), (' because', -5.1704583168029785)]"
195,49,fear,IC,nonexp,Emma fears the colleagues who have unpredictable behavior,"Emma fears the colleagues who have unpredictable behavior, and", and,-1.981099009513855,"[('ma', -7.715455532073975), (' fears', -10.968328475952148), (' the', -2.0301504135131836), (' colleagues', -12.333027839660645), (' who', -2.1096227169036865), (' have', -2.718658685684204), (' unpredictable', -14.536565780639648), (' behavior', -5.367639541625977), (',', -2.6830801963806152), (' and', -1.981099009513855)]"
196,49,know,nonIC,nonexp,Emma knows the colleagues who have unpredictable behavior,"Emma knows the colleagues who have unpredictable behavior, and", and,-1.2975562810897827,"[('ma', -7.715455532073975), (' knows', -7.37818717956543), (' the', -2.565035343170166), (' colleagues', -12.3577880859375), (' who', -1.513108253479004), (' have', -2.16811466217041), (' unpredictable', -15.71653938293457), (' behavior', -4.727734565734863), (',', -1.5203113555908203), (' and', -1.2975562810897827)]"
197,50,notice,IC,exp,Ryan noticed the consultants who were abnormally busy at work,"Ryan noticed the consultants who were abnormally busy at work, because", because,-5.189939498901367,"[(' noticed', -10.589599609375), (' the', -2.311851978302002), (' consultants', -12.858793258666992), (' who', -3.277909278869629), (' were', -1.6038260459899902), (' abnorm', -13.686568260192871), ('ally', -0.0018310461891815066), (' busy', -3.3051698207855225), (' at', -3.721731662750244), (' work', -2.4821419715881348), (',', -2.3559138774871826), (' because', -5.189939498901367)]"
198,50,meet,nonIC,exp,Ryan met the consultants who were abnormally busy at work,"Ryan met the consultants who were abnormally busy at work, because", because,-5.565058708190918,"[(' met', -9.038673400878906), (' the', -2.8040857315063477), (' consultants', -10.969149589538574), (' who', -2.6932077407836914), (' were', -2.492128372192383), (' abnorm', -15.919862747192383), ('ally', -0.002370525849983096), (' busy', -3.833354949951172), (' at', -3.6301300525665283), (' work', -3.8305866718292236), (',', -1.681404948234558), (' because', -5.565058708190918)]"
199,50,notice,IC,nonexp,Ryan noticed the consultants who were abnormally busy at work,"Ryan noticed the consultants who were abnormally busy at work, and", and,-1.552907943725586,"[(' noticed', -10.589599609375), (' the', -2.311851978302002), (' consultants', -12.858793258666992), (' who', -3.277909278869629), (' were', -1.6038260459899902), (' abnorm', -13.686568260192871), ('ally', -0.0018310461891815066), (' busy', -3.3051698207855225), (' at', -3.721731662750244), (' work', -2.4821419715881348), (',', -2.3559138774871826), (' and', -1.552907943725586)]"
200,50,meet,nonIC,nonexp,Ryan met the consultants who were abnormally busy at work,"Ryan met the consultants who were abnormally busy at work, and", and,-1.5290405750274658,"[(' met', -9.038673400878906), (' the', -2.8040857315063477), (' consultants', -10.969149589538574), (' who', -2.6932077407836914), (' were', -2.492128372192383), (' abnorm', -15.919862747192383), ('ally', -0.002370525849983096), (' busy', -3.833354949951172), (' at', -3.6301300525665283), (' work', -3.8305866718292236), (',', -1.681404948234558), (' and', -1.5290405750274658)]"
201,51,praise,IC,exp,Amy praised the guardian who was diligent in keeping everything on track,"Amy praised the guardian who was diligent in keeping everything on track, because", because,-5.595785617828369,"[(' praised', -11.562674522399902), (' the', -0.9500421285629272), (' guardian', -11.997532844543457), (' who', -4.419375896453857), (' was', -2.882957935333252), (' diligent', -10.097450256347656), (' in', -0.7536059617996216), (' keeping', -2.910142660140991), (' everything', -5.696578025817871), (' on', -3.554363250732422), (' track', -2.859668254852295), (',', -1.8736974000930786), (' because', -5.595785617828369)]"
202,51,talk,nonIC,exp,Amy talked to the guardian who was diligent in keeping everything on track,"Amy talked to the guardian who was diligent in keeping everything on track, because", because,-5.115378379821777,"[(' talked', -9.93247127532959), (' to', -1.2030086517333984), (' the', -2.6268131732940674), (' guardian', -10.706048011779785), (' who', -4.087632656097412), (' was', -2.5184056758880615), (' diligent', -11.366003036499023), (' in', -1.1400866508483887), (' keeping', -2.409083843231201), (' everything', -5.290258884429932), (' on', -3.6022422313690186), (' track', -2.9914588928222656), (',', -1.9395829439163208), (' because', -5.115378379821777)]"
203,51,praise,IC,nonexp,Amy praised the guardian who was diligent in keeping everything on track,"Amy praised the guardian who was diligent in keeping everything on track, and", and,-1.8374465703964233,"[(' praised', -11.562674522399902), (' the', -0.9500421285629272), (' guardian', -11.997532844543457), (' who', -4.419375896453857), (' was', -2.882957935333252), (' diligent', -10.097450256347656), (' in', -0.7536059617996216), (' keeping', -2.910142660140991), (' everything', -5.696578025817871), (' on', -3.554363250732422), (' track', -2.859668254852295), (',', -1.8736974000930786), (' and', -1.8374465703964233)]"
204,51,talk,nonIC,nonexp,Amy talked to the guardian who was diligent in keeping everything on track,"Amy talked to the guardian who was diligent in keeping everything on track, and", and,-1.515196681022644,"[(' talked', -9.93247127532959), (' to', -1.2030086517333984), (' the', -2.6268131732940674), (' guardian', -10.706048011779785), (' who', -4.087632656097412), (' was', -2.5184056758880615), (' diligent', -11.366003036499023), (' in', -1.1400866508483887), (' keeping', -2.409083843231201), (' everything', -5.290258884429932), (' on', -3.6022422313690186), (' track', -2.9914588928222656), (',', -1.9395829439163208), (' and', -1.515196681022644)]"
205,52,hate,IC,exp,Jonathon hates the supervisor who is always shouting at others,"Jonathon hates the supervisor who is always shouting at others, because", because,-3.926238536834717,"[('athon', -9.774033546447754), (' hates', -12.052352905273438), (' the', -2.345860719680786), (' supervisor', -12.287272453308105), (' who', -3.230048656463623), (' is', -2.9097752571105957), (' always', -4.295770645141602), (' shouting', -6.31616735458374), (' at', -0.9379196166992188), (' others', -8.222620964050293), (',', -1.932366132736206), (' because', -3.926238536834717)]"
206,52,live,nonIC,exp,Jonathon lives next to the supervisor who is always shouting at others,"Jonathon lives next to the supervisor who is always shouting at others, because", because,-4.719991683959961,"[('athon', -9.774033546447754), (' lives', -11.925033569335938), (' next', -5.733959197998047), (' to', -1.311220645904541), (' the', -1.8060098886489868), (' supervisor', -12.217153549194336), (' who', -2.4798359870910645), (' is', -2.4860641956329346), (' always', -5.198381423950195), (' shouting', -7.236053466796875), (' at', -1.1412968635559082), (' others', -8.548112869262695), (',', -2.2304461002349854), (' because', -4.719991683959961)]"
207,52,hate,IC,nonexp,Jonathon hates the supervisor who is always shouting at others,"Jonathon hates the supervisor who is always shouting at others, and", and,-1.6940151453018188,"[('athon', -9.774033546447754), (' hates', -12.052352905273438), (' the', -2.345860719680786), (' supervisor', -12.287272453308105), (' who', -3.230048656463623), (' is', -2.9097752571105957), (' always', -4.295770645141602), (' shouting', -6.31616735458374), (' at', -0.9379196166992188), (' others', -8.222620964050293), (',', -1.932366132736206), (' and', -1.6940151453018188)]"
208,52,live,nonIC,nonexp,Jonathon lives next to the supervisor who is always shouting at others,"Jonathon lives next to the supervisor who is always shouting at others, and", and,-1.5216121673583984,"[('athon', -9.774033546447754), (' lives', -11.925033569335938), (' next', -5.733959197998047), (' to', -1.311220645904541), (' the', -1.8060098886489868), (' supervisor', -12.217153549194336), (' who', -2.4798359870910645), (' is', -2.4860641956329346), (' always', -5.198381423950195), (' shouting', -7.236053466796875), (' at', -1.1412968635559082), (' others', -8.548112869262695), (',', -2.2304461002349854), (' and', -1.5216121673583984)]"
209,53,blame,IC,exp,Natalie blamed the principal who was late to the meeting,"Natalie blamed the principal who was late to the meeting, because", because,-4.865501880645752,"[('atalie', -11.767288208007812), (' blamed', -11.583725929260254), (' the', -1.223807692527771), (' principal', -9.895528793334961), (' who', -4.601592063903809), (' was', -2.593965530395508), (' late', -7.094282150268555), (' to', -1.1988656520843506), (' the', -1.039483666419983), (' meeting', -2.4287357330322266), (',', -1.983504056930542), (' because', -4.865501880645752)]"
210,53,resemble,nonIC,exp,Natalie resembled the principal who was late to the meeting,"Natalie resembled the principal who was late to the meeting, because", because,-5.227312088012695,"[('atalie', -11.767288208007812), (' resembled', -14.434052467346191), (' the', -1.7726433277130127), (' principal', -9.05843448638916), (' who', -4.641704559326172), (' was', -2.463033676147461), (' late', -7.759520053863525), (' to', -1.4965076446533203), (' the', -0.7403786182403564), (' meeting', -4.1850175857543945), (',', -1.300748348236084), (' because', -5.227312088012695)]"
